scope_type,scope_code,year,property_type,sales,q1_eur_m2,median_eur_m2,q3_eur_m2,reason
commune,35224,2014,Maison,6,,,,support insuffisant : 6 < 15
commune,35224,2015,Maison,10,,,,support insuffisant : 10 < 15
commune,35224,2016,Maison,13,,,,support insuffisant : 13 < 15
commune,35224,2017,Maison,13,,,,support insuffisant : 13 < 15
commune,35224,2018,Maison,18,1007.0,1621.0,1893.0,
commune,35224,2019,Maison,10,,,,support insuffisant : 10 < 15
commune,35224,2020,Maison,16,1630.0,1828.0,1993.0,
commune,35224,2021,Maison,13,,,,support insuffisant : 13 < 15
commune,35224,2022,Maison,14,,,,support insuffisant : 14 < 15
commune,35224,2023,Maison,15,1757.0,2149.0,2586.0,
commune,35224,2024,Maison,5,,,,support insuffisant : 5 < 15
commune,35224,2025,Maison,12,,,,support insuffisant : 12 < 15
commune,35225,2014,Maison,7,,,,support insuffisant : 7 < 15
commune,35225,2015,Maison,2,,,,support insuffisant : 2 < 15
commune,35225,2017,Maison,4,,,,support insuffisant : 4 < 15
commune,35225,2018,Maison,5,,,,support insuffisant : 5 < 15
commune,35225,2019,Maison,6,,,,support insuffisant : 6 < 15
commune,35225,2020,Maison,3,,,,support insuffisant : 3 < 15
commune,35225,2021,Maison,3,,,,support insuffisant : 3 < 15
commune,35225,2022,Maison,2,,,,support insuffisant : 2 < 15
commune,35225,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35225,2024,Maison,5,,,,support insuffisant : 5 < 15
commune,35226,2014,Maison,5,,,,support insuffisant : 5 < 15
commune,35226,2015,Maison,6,,,,support insuffisant : 6 < 15
commune,35226,2016,Maison,11,,,,support insuffisant : 11 < 15
commune,35226,2017,Appartement,1,,,,support insuffisant : 1 < 15
commune,35226,2017,Maison,8,,,,support insuffisant : 8 < 15
commune,35226,2018,Maison,6,,,,support insuffisant : 6 < 15
commune,35226,2019,Appartement,2,,,,support insuffisant : 2 < 15
commune,35226,2019,Maison,12,,,,support insuffisant : 12 < 15
commune,35226,2020,Appartement,2,,,,support insuffisant : 2 < 15
commune,35226,2020,Maison,13,,,,support insuffisant : 13 < 15
commune,35226,2021,Maison,15,1135.0,1718.0,1981.0,
commune,35226,2022,Maison,7,,,,support insuffisant : 7 < 15
commune,35226,2023,Maison,7,,,,support insuffisant : 7 < 15
commune,35226,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35226,2025,Appartement,1,,,,support insuffisant : 1 < 15
commune,35226,2025,Maison,14,,,,support insuffisant : 14 < 15
commune,35227,2014,Maison,19,1586.0,1762.0,1875.0,
commune,35227,2015,Maison,12,,,,support insuffisant : 12 < 15
commune,35227,2016,Maison,25,1778.0,1830.0,2074.0,
commune,35227,2017,Maison,28,1582.0,1882.0,2071.0,
commune,35227,2018,Maison,18,1853.0,2121.0,2253.0,
commune,35227,2019,Maison,24,1723.0,2029.0,2201.0,
commune,35227,2020,Maison,37,1756.0,2151.0,2464.0,
commune,35227,2021,Maison,23,2250.0,2389.0,2663.0,
commune,35227,2022,Maison,25,2220.0,2455.0,2844.0,
commune,35227,2023,Maison,13,,,,support insuffisant : 13 < 15
commune,35227,2024,Maison,7,,,,support insuffisant : 7 < 15
commune,35227,2025,Maison,11,,,,support insuffisant : 11 < 15
commune,35228,2014,Appartement,3,,,,support insuffisant : 3 < 15
commune,35228,2014,Maison,34,1576.0,1964.0,2130.0,
commune,35228,2015,Appartement,3,,,,support insuffisant : 3 < 15
commune,35228,2015,Maison,39,1707.0,1959.0,2243.0,
commune,35228,2016,Appartement,2,,,,support insuffisant : 2 < 15
commune,35228,2016,Maison,51,1564.0,1875.0,2124.0,
commune,35228,2017,Appartement,8,,,,support insuffisant : 8 < 15
commune,35228,2017,Maison,55,1483.0,1944.0,2146.0,
commune,35228,2018,Appartement,5,,,,support insuffisant : 5 < 15
commune,35228,2018,Maison,45,1810.0,2045.0,2316.0,
commune,35228,2019,Appartement,4,,,,support insuffisant : 4 < 15
commune,35228,2019,Maison,49,1750.0,2059.0,2364.0,
commune,35228,2020,Appartement,3,,,,support insuffisant : 3 < 15
commune,35228,2020,Maison,63,1972.0,2375.0,2734.0,
commune,35228,2021,Appartement,8,,,,support insuffisant : 8 < 15
commune,35228,2021,Maison,43,2128.0,2467.0,3126.0,
commune,35228,2022,Appartement,4,,,,support insuffisant : 4 < 15
commune,35228,2022,Maison,42,2833.0,3359.0,3628.0,
commune,35228,2023,Appartement,8,,,,support insuffisant : 8 < 15
commune,35228,2023,Maison,43,2708.0,3157.0,3510.0,
commune,35228,2024,Appartement,3,,,,support insuffisant : 3 < 15
commune,35228,2024,Maison,25,2877.0,3154.0,3804.0,
commune,35228,2025,Appartement,8,,,,support insuffisant : 8 < 15
commune,35228,2025,Maison,24,2608.0,3059.0,3656.0,
commune,35229,2014,Maison,4,,,,support insuffisant : 4 < 15
commune,35229,2015,Maison,6,,,,support insuffisant : 6 < 15
commune,35229,2016,Maison,13,,,,support insuffisant : 13 < 15
commune,35229,2017,Maison,12,,,,support insuffisant : 12 < 15
commune,35229,2018,Maison,7,,,,support insuffisant : 7 < 15
commune,35229,2019,Appartement,1,,,,support insuffisant : 1 < 15
commune,35229,2019,Maison,15,1501.0,1900.0,2001.0,
commune,35229,2020,Maison,11,,,,support insuffisant : 11 < 15
commune,35229,2021,Maison,11,,,,support insuffisant : 11 < 15
commune,35229,2022,Maison,6,,,,support insuffisant : 6 < 15
commune,35229,2023,Maison,9,,,,support insuffisant : 9 < 15
commune,35229,2024,Maison,5,,,,support insuffisant : 5 < 15
commune,35229,2025,Maison,7,,,,support insuffisant : 7 < 15
commune,35230,2016,Maison,1,,,,support insuffisant : 1 < 15
commune,35230,2017,Maison,1,,,,support insuffisant : 1 < 15
commune,35230,2019,Maison,1,,,,support insuffisant : 1 < 15
commune,35230,2020,Maison,2,,,,support insuffisant : 2 < 15
commune,35230,2021,Maison,2,,,,support insuffisant : 2 < 15
commune,35230,2024,Maison,1,,,,support insuffisant : 1 < 15
commune,35231,2014,Maison,4,,,,support insuffisant : 4 < 15
commune,35231,2015,Maison,11,,,,support insuffisant : 11 < 15
commune,35231,2016,Maison,9,,,,support insuffisant : 9 < 15
commune,35231,2017,Maison,11,,,,support insuffisant : 11 < 15
commune,35231,2018,Maison,6,,,,support insuffisant : 6 < 15
commune,35231,2019,Maison,8,,,,support insuffisant : 8 < 15
commune,35231,2020,Maison,6,,,,support insuffisant : 6 < 15
commune,35231,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35231,2022,Maison,3,,,,support insuffisant : 3 < 15
commune,35231,2023,Maison,2,,,,support insuffisant : 2 < 15
commune,35231,2024,Maison,6,,,,support insuffisant : 6 < 15
commune,35231,2025,Maison,7,,,,support insuffisant : 7 < 15
commune,35232,2014,Maison,2,,,,support insuffisant : 2 < 15
commune,35232,2015,Maison,2,,,,support insuffisant : 2 < 15
commune,35232,2016,Maison,1,,,,support insuffisant : 1 < 15
commune,35232,2017,Maison,1,,,,support insuffisant : 1 < 15
commune,35232,2018,Maison,1,,,,support insuffisant : 1 < 15
commune,35232,2019,Maison,2,,,,support insuffisant : 2 < 15
commune,35232,2020,Maison,2,,,,support insuffisant : 2 < 15
commune,35232,2021,Maison,6,,,,support insuffisant : 6 < 15
commune,35232,2022,Maison,2,,,,support insuffisant : 2 < 15
commune,35232,2024,Maison,1,,,,support insuffisant : 1 < 15
commune,35232,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35233,2014,Maison,6,,,,support insuffisant : 6 < 15
commune,35233,2015,Maison,7,,,,support insuffisant : 7 < 15
commune,35233,2016,Maison,9,,,,support insuffisant : 9 < 15
commune,35233,2017,Maison,13,,,,support insuffisant : 13 < 15
commune,35233,2018,Maison,8,,,,support insuffisant : 8 < 15
commune,35233,2019,Maison,8,,,,support insuffisant : 8 < 15
commune,35233,2020,Maison,10,,,,support insuffisant : 10 < 15
commune,35233,2021,Maison,10,,,,support insuffisant : 10 < 15
commune,35233,2022,Maison,5,,,,support insuffisant : 5 < 15
commune,35233,2023,Maison,2,,,,support insuffisant : 2 < 15
commune,35233,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35233,2025,Maison,4,,,,support insuffisant : 4 < 15
commune,35234,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35234,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35234,2016,Maison,5,,,,support insuffisant : 5 < 15
commune,35234,2017,Maison,5,,,,support insuffisant : 5 < 15
commune,35234,2018,Maison,4,,,,support insuffisant : 4 < 15
commune,35234,2019,Maison,3,,,,support insuffisant : 3 < 15
commune,35234,2020,Maison,9,,,,support insuffisant : 9 < 15
commune,35234,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35234,2022,Maison,6,,,,support insuffisant : 6 < 15
commune,35234,2023,Maison,3,,,,support insuffisant : 3 < 15
commune,35234,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35234,2025,Maison,5,,,,support insuffisant : 5 < 15
commune,35235,2014,Maison,7,,,,support insuffisant : 7 < 15
commune,35235,2015,Maison,4,,,,support insuffisant : 4 < 15
commune,35235,2016,Maison,7,,,,support insuffisant : 7 < 15
commune,35235,2017,Maison,9,,,,support insuffisant : 9 < 15
commune,35235,2018,Maison,5,,,,support insuffisant : 5 < 15
commune,35235,2019,Maison,5,,,,support insuffisant : 5 < 15
commune,35235,2020,Maison,10,,,,support insuffisant : 10 < 15
commune,35235,2021,Maison,16,427.0,966.0,1303.0,
commune,35235,2022,Maison,6,,,,support insuffisant : 6 < 15
commune,35235,2023,Maison,3,,,,support insuffisant : 3 < 15
commune,35235,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35235,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35236,2014,Appartement,11,,,,support insuffisant : 11 < 15
commune,35236,2014,Maison,15,1055.0,1264.0,1496.0,
commune,35236,2015,Appartement,16,857.0,1185.0,1460.0,
commune,35236,2015,Maison,32,890.0,1124.0,1273.0,
commune,35236,2016,Appartement,21,902.0,1131.0,1308.0,
commune,35236,2016,Maison,50,1002.0,1287.0,1580.0,
commune,35236,2017,Appartement,30,939.0,1144.0,1436.0,
commune,35236,2017,Maison,55,1018.0,1379.0,1864.0,
commune,35236,2018,Appartement,28,1071.0,1231.0,1444.0,
commune,35236,2018,Maison,60,1107.0,1385.0,1584.0,
commune,35236,2019,Appartement,33,1039.0,1312.0,1605.0,
commune,35236,2019,Maison,54,1221.0,1495.0,1850.0,
commune,35236,2020,Appartement,30,1129.0,1285.0,1485.0,
commune,35236,2020,Maison,68,1265.0,1581.0,1831.0,
commune,35236,2021,Appartement,25,1448.0,1717.0,2000.0,
commune,35236,2021,Maison,51,1152.0,1594.0,1946.0,
commune,35236,2022,Appartement,18,1700.0,2073.0,2522.0,
commune,35236,2022,Maison,46,1669.0,2044.0,2384.0,
commune,35236,2023,Appartement,13,,,,support insuffisant : 13 < 15
commune,35236,2023,Maison,44,1840.0,2152.0,2406.0,
commune,35236,2024,Appartement,11,,,,support insuffisant : 11 < 15
commune,35236,2024,Maison,34,1828.0,2017.0,2717.0,
commune,35236,2025,Appartement,19,1639.0,1993.0,2451.0,
commune,35236,2025,Maison,38,1844.0,2193.0,2494.0,
commune,35237,2014,Maison,4,,,,support insuffisant : 4 < 15
commune,35237,2015,Maison,4,,,,support insuffisant : 4 < 15
commune,35237,2017,Maison,3,,,,support insuffisant : 3 < 15
commune,35237,2018,Maison,3,,,,support insuffisant : 3 < 15
commune,35237,2019,Maison,5,,,,support insuffisant : 5 < 15
commune,35237,2020,Maison,10,,,,support insuffisant : 10 < 15
commune,35237,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35237,2022,Maison,2,,,,support insuffisant : 2 < 15
commune,35237,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35237,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35237,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35238,2014,Appartement,898,1668.0,2182.0,2863.0,
commune,35238,2014,Maison,311,2830.0,3395.0,4076.0,
commune,35238,2015,Appartement,1013,1630.0,2263.0,2875.0,
commune,35238,2015,Maison,362,2696.0,3333.0,4091.0,
commune,35238,2016,Appartement,1081,1640.0,2258.0,2970.0,
commune,35238,2016,Maison,379,2754.0,3364.0,4187.0,
commune,35238,2017,Appartement,1219,1742.0,2361.0,3005.0,
commune,35238,2017,Maison,404,2932.0,3589.0,4428.0,
commune,35238,2018,Appartement,1228,1777.0,2606.0,3333.0,
commune,35238,2018,Maison,391,3125.0,3778.0,4766.0,
commune,35238,2019,Appartement,1228,1947.0,2772.0,3561.0,
commune,35238,2019,Maison,435,3427.0,4044.0,5132.0,
commune,35238,2020,Appartement,1124,2283.0,3200.0,4098.0,
commune,35238,2020,Maison,407,3754.0,4559.0,5470.0,
commune,35238,2021,Appartement,705,2768.0,3778.0,4821.0,
commune,35238,2021,Maison,346,4038.0,4918.0,6158.0,
commune,35238,2022,Appartement,511,3645.0,4444.0,5314.0,
commune,35238,2022,Maison,304,4215.0,5091.0,6436.0,
commune,35238,2023,Appartement,368,3508.0,4463.0,5353.0,
commune,35238,2023,Maison,211,4268.0,5110.0,6232.0,
commune,35238,2024,Appartement,354,3391.0,4300.0,5274.0,
commune,35238,2024,Maison,232,3782.0,4644.0,5474.0,
commune,35238,2025,Appartement,376,3605.0,4341.0,5384.0,
commune,35238,2025,Maison,301,3650.0,4494.0,5337.0,
commune,35239,2014,Maison,16,1100.0,1320.0,1560.0,
commune,35239,2015,Appartement,1,,,,support insuffisant : 1 < 15
commune,35239,2015,Maison,25,1164.0,1426.0,1696.0,
commune,35239,2016,Maison,24,964.0,1257.0,1507.0,
commune,35239,2017,Maison,31,1186.0,1540.0,1716.0,
commune,35239,2018,Appartement,1,,,,support insuffisant : 1 < 15
commune,35239,2018,Maison,37,1062.0,1366.0,1667.0,
commune,35239,2019,Maison,36,1346.0,1483.0,1795.0,
commune,35239,2020,Maison,40,1400.0,1511.0,1889.0,
commune,35239,2021,Maison,36,1500.0,1883.0,2132.0,
commune,35239,2022,Maison,30,1782.0,2026.0,2280.0,
commune,35239,2023,Maison,17,1728.0,2050.0,2727.0,
commune,35239,2024,Maison,20,1820.0,1964.0,2172.0,
commune,35239,2025,Maison,31,1532.0,1875.0,2199.0,
commune,35240,2014,Appartement,9,,,,support insuffisant : 9 < 15
commune,35240,2014,Maison,46,1829.0,2111.0,2343.0,
commune,35240,2015,Appartement,6,,,,support insuffisant : 6 < 15
commune,35240,2015,Maison,59,1865.0,2135.0,2425.0,
commune,35240,2016,Appartement,8,,,,support insuffisant : 8 < 15
commune,35240,2016,Maison,54,1916.0,2188.0,2353.0,
commune,35240,2017,Appartement,17,1568.0,1883.0,2101.0,
commune,35240,2017,Maison,64,2093.0,2256.0,2526.0,
commune,35240,2018,Appartement,10,,,,support insuffisant : 10 < 15
commune,35240,2018,Maison,34,2040.0,2343.0,2546.0,
commune,35240,2019,Appartement,16,1729.0,1886.0,2252.0,
commune,35240,2019,Maison,55,2087.0,2500.0,2781.0,
commune,35240,2020,Appartement,6,,,,support insuffisant : 6 < 15
commune,35240,2020,Maison,67,2411.0,2673.0,2906.0,
commune,35240,2021,Appartement,6,,,,support insuffisant : 6 < 15
commune,35240,2021,Maison,41,2464.0,2770.0,3097.0,
commune,35240,2022,Appartement,9,,,,support insuffisant : 9 < 15
commune,35240,2022,Maison,37,2833.0,3156.0,3421.0,
commune,35240,2023,Appartement,5,,,,support insuffisant : 5 < 15
commune,35240,2023,Maison,26,2535.0,2784.0,3279.0,
commune,35240,2024,Appartement,4,,,,support insuffisant : 4 < 15
commune,35240,2024,Maison,29,2661.0,3021.0,3242.0,
commune,35240,2025,Appartement,6,,,,support insuffisant : 6 < 15
commune,35240,2025,Maison,42,2467.0,2866.0,3143.0,
commune,35241,2014,Maison,15,1869.0,2000.0,2329.0,
commune,35241,2015,Maison,18,1416.0,1916.0,2299.0,
commune,35241,2016,Appartement,2,,,,support insuffisant : 2 < 15
commune,35241,2016,Maison,17,1907.0,2286.0,2571.0,
commune,35241,2017,Appartement,1,,,,support insuffisant : 1 < 15
